# id    npts   len        ngal1   ngal2   lum1       lum2       xmin        ymin       zmin        xlen      ylen      zlen     
  13987 5      2.06391    2       2       1.29847    1.29847    -51.2358    174.2823   47.907      1.4888    1.2614    0.4999   
  13988 10     4.54143    4       5       1.85399    3.02856    147.3621    133.7792   -31.541     0.8707    4.3118    0.7578   
  13989 11     5.11124    2       4       1.88591    4.27996    -146.1513   175.1832   14.0422     4.4997    2.3082    0.3898   
  13990 10     4.50924    2       3       1.91395    2.65213    203.6807    173.1567   27.106      2.2577    2.4789    2.9788   
  13991 14     6.51102    4       5       4.74661    7.70735    -194.6701   207.5523   142.4493    0.5011    5.9891    2.4609   
  13992 10     4.52033    2       2       1.26612    1.26612    29.0307     184.5583   91.6346     2.8919    0.4531    3.3474   
  13993 6      2.50419    3       3       2.81197    2.81197    -67.9486    189.6412   61.7656     0.2656    0.6635    2.395    
  13994 11     5.07836    3       4       8.28706    8.98858    48.9475     285.6694   117.0015    3.2714    1.4246    3.0383   
  13995 7      3.00063    3       3       2.4485     2.4485     -66.8783    106.5028   -47.408     2.1445    0.753     1.958    
  13996 11     5.02742    3       3       2.83102    2.83102    169.4805    173.3937   34.9787     2.218     3.9741    1.8256   
  13997 8      3.51454    6       14      4.29643    9.83755    -126.201    149.8638   13.1391     1.618     2.3662    2.0153   
  13998 8      3.55898    3       3       2.15305    2.15305    -141.0559   168.1126   118.7426    2.0084    0.977     2.6529   
  13999 10     4.51513    3       3       3.38403    3.38403    -37.7001    299.3178   -6.7513     2.5924    3.3327    1.3834   
  14000 14     6.58127    5       7       4.06076    5.16927    42.4956     192.5508   -61.3614    6.0903    0.4391    2.2434   
  14001 10     4.50958    4       4       4.3943     4.3943     4.0466      111.8205   49.0911     2.6503    2.4209    2.6981   
  14002 5      2.00238    4       5       6.9141     8.55137    305.0951    256.3533   55.7133     1.3096    0.0804    1.5121   
  14003 6      2.50039    4       4       9.13485    9.13485    5.9244      331.6328   -168.4654   0.7205    2.0379    1.2522   
  14004 13     6.02049    4       4       6.09899    6.09899    160.0813    188.9218   59.2305     4.6954    2.3026    2.8282   
  14005 12     5.53884    4       5       3.70031    4.67288    11.8292     246.1881   -158.7382   1.9199    3.2837    3.7757   
  14006 6      2.52185    5       5       1.78252    1.78252    67.8271     50.1566    27.1682     0.1928    2.4727    0.3165   
  14007 10     4.5524     4       4       1.64238    1.64238    -42.5284    97.2936    40.1244     1.1954    3.9249    1.5633   
  14008 6      2.53776    5       5       11.54354   11.54354   -188.1091   328.0894   -57.8724    0.5609    0.2027    2.4237   
  14009 9      4.02969    3       3       4.7364     4.7364     166.8819    216.9097   76.3145     2.8447    0.3259    2.7744   
  14010 6      2.50971    2       2       0.5339     0.5339     -134.2857   80.4423    -1.8788     1.2979    2.053     0.6249   
  14011 14     6.5059     3       3       3.50394    3.50394    -17.3257    216.2649   88.1061     0.52      5.7907    2.7401   
  14012 14     6.5209     4       5       1.51292    2.01379    -35.6602    191.5188   -27.6546    4.7476    0.7818    4.1192   
  14013 6      2.5082     3       4       0.63923    0.69345    8.9438      65.7368    4.1174      1.6349    1.14      1.5151   
  14014 7      3.01002    2       3       0.51091    0.70358    39.1919     91.635     -53.0429    1.2772    2.7093    0.288    
  14015 7      3.03574    4       5       4.87296    7.08687    -112.7265   273.2997   -155.3885   2.1775    0.7399    1.9236   
  14016 6      2.50653    2       3       4.36922    5.82964    -26.8734    237.2624   -140.8595   1.443     1.9951    0.4277   
  14017 5      2.00748    2       2       3.92191    3.92191    -92.9176    194.3118   -97.5147    1.4782    1.1026    0.7604   
  14018 6      2.54279    3       5       2.74682    4.61587    0.1628      248.3882   -112.8346   0.9698    2.1014    1.0213   
  14019 6      2.50596    2       2       2.3314     2.3314     -144.1258   153.6137   -101.3927   0.4868    2.2159    1.0636   
  14020 22     10.54845   6       7       6.71297    7.52266    -202.5352   196.0989   89.7817     2.0732    5.4302    8.5131   
  14021 11     5.01569    2       2       0.38398    0.38398    123.7426    75.8105    -46.9018    1.5622    0.5954    4.624    
  14022 8      3.51748    3       3       6.22574    6.22574    218.5588    353.7059   -101.6544   2.8002    2.0209    0.1731   
  14023 11     5.01471    16      24      13.60472   15.34314   -42.595     109.6469   52.7226     1.6298    4.4829    1.4252   
  14024 8      3.52731    4       4       0.54424    0.54424    -42.9407    33.8203    -2.3415     2.1458    1.926     2.0116   
  14025 9      4.06187    3       4       1.53373    3.25243    -150.2289   153.7599   42.0057     2.3262    1.2546    2.9589   
  14026 10     4.57415    3       4       1.75239    2.18137    27.7444     211.5804   -114.4981   0.633     3.2674    2.8066   
  14027 23     11.08031   20      25      49.6321    58.88198   -193.0683   339.2765   -29.9583    1.4935    6.9197    8.1537   
  14028 9      4.03499    3       3       1.1733     1.1733     -30.8493    215.4635   46.4827     3.8033    1.1554    0.4572   
  14029 14     6.51704    3       3       3.60482    3.60482    -137.7      230.7274   -19.9601    1.2859    3.3704    5.3359   
  14030 22     10.53073   6       6       7.9262     7.9262     74.8982     320.0248   93.4771     3.2895    2.5065    9.3223   
  14031 5      2.02567    2       2       0.61888    0.61888    23.0841     149.5699   -17.1627    0.123     1.2021    1.6129   
  14032 14     6.52656    4       6       4.1226     5.53681    -214.2316   190.6976   -117.1788   4.2973    0.5829    4.7859   
  14033 5      2.03113    2       4       0.79444    5.54545    163.5088    111.6249   42.2061     1.9574    0.0837    0.5271   
  14034 7      3.03218    2       10      0.15114    7.28842    -7.4486     71.1286    -9.3472     1.4297    0.958     2.4619   
  14035 5      2.02127    2       3       2.45509    4.45385    44.6811     217.6683   37.405      0.9396    1.4069    1.0992   
  14036 14     6.51495    5       5       5.62268    5.62268    -67.3752    203.8826   -119.2758   5.3266    3.3185    1.5649   
  14037 5      2.01371    2       2       1.52837    1.52837    -12.1668    242.7053   -106.886    0.1163    1.9018    0.6454   
  14038 12     5.5099     4       5       3.78072    4.73352    234.6787    215.0924   81.3591     0.8396    2.5489    4.7841   
  14039 6      2.50367    3       4       5.94506    9.48602    257.1553    305.7576   -53.7792    1.3075    1.9007    0.9596   
  14040 5      2.00132    2       3       0.52806    0.75448    124.9355    110.7373   -40.1891    1.9097    0.2527    0.5422   
  14041 8      3.55121    4       5       4.47448    5.09466    -202.2728   192.7881   53.0188     0.8833    2.0672    2.6265   
  14042 13     6.00523    3       4       5.95963    8.59378    -114.0829   344.6612   -191.8626   1.6924    5.6169    0.5321   
  14043 8      3.53046    2       2       0.19156    0.19156    60.5584     57.8663    -12.3512    2.2437    1.8397    1.996    
  14044 8      3.5583     5       5       2.72948    2.72948    38.8733     124.9444   -51.1879    0.3859    2.8093    1.9863   
  14045 10     4.5462     2       3       2.37254    3.2352     -188.1603   188.2456   -19.2555    3.4629    2.6776    0.4308   
  14046 8      3.65906    2       3       0.41694    0.79448    16.57       129.5561   57.4795     1.3508    2.4239    2.0956   
  14047 10     4.50979    3       3       1.9686     1.9686     40.8114     188.5099   88.1578     4.0006    1.3983    1.5015   
  14048 5      2.04509    2       3       3.96535    5.32442    141.6002    294.0837   -35.8156    0.0435    1.6456    1.2016   
  14049 6      2.51994    3       4       1.96908    2.49437    -67.3816    174.7612   -22.3466    2.361     0.8678    0.0437   
  14050 12     5.56296    4       6       4.46349    5.8012     -141.811    104.5441   70.9432     2.9816    4.108     1.7114   
  14051 5      2.01649    3       3       6.29404    6.29404    211.7961    288.5313   -88.8397    1.7425    0.9131    0.4194   
  14052 12     5.52997    3       3       3.98196    3.98196    85.5123     107.8313   4.2369      4.1707    2.2431    2.5769   
  14053 7      3.0027     3       3       6.19495    6.19495    345.3437    236.4575   29.5017     1.0638    2.6077    1.0342   
  14054 15     7.02785    4       7       8.03458    12.21442   236.7413    263.2658   -96.2314    1.1839    1.1049    6.7177   
  14055 17     8.01722    4       6       9.8813     13.19954   -73.3654    367.7405   -93.2278    5.0038    0.67      6.1036   
  14056 7      3.01143    4       6       6.64072    10.14607   -34.4207    317.6195   -79.9818    2.7098    1.2045    0.4013   
  14057 7      3.019      2       3       1.10037    2.58973    -95.9001    137.7017   90.1498     2.1779    0.2015    2.0178   
  14058 9      4.01993    4       4       3.96476    3.96476    32.6079     195.358    -54.8414    3.7024    0.8785    1.1087   
  14059 5      2.00586    3       4       4.72708    5.4972     242.9811    235.8832   -61.7294    1.9714    0.0677    0.3375   
  14060 7      3.02312    2       2       4.95415    4.95415    63.4156     146.0125   24.1391     0.3423    0.4829    2.9259   
  14061 9      4.02898    2       3       3.82322    4.29277    -133.3016   149.0654   72.5486     0.4816    1.7647    3.5665   
  14062 10     4.51387    5       5       11.35445   11.35445   -312.3072   223.1011   115.7451    1.0043    0.2987    4.3543   
  14063 5      2.00137    2       2       2.14716    2.14716    198.0078    199.9744   -39.8949    1.8436    0.4518    0.6297   
  14064 5      2.00872    3       4       4.41507    5.14654    -255.6925   179.7838   -36.6753    0.8455    1.4043    1.1511   
  14065 5      2.04163    2       5       1.69256    4.44329    26.1374     195.9779   -61.2014    1.9047    0.209     0.6767   
  14066 10     4.50409    3       5       0.87828    2.5769     2.0109      96.499     -42.9597    4.0605    1.626     1.0639   
  14067 11     5.00759    3       3       2.23145    2.23145    -25.2645    207.2121   34.6408     1.2076    1.9288    4.4152   
  14068 14     6.51408    3       3       1.24622    1.24622    -43.0718    187.4161   105.3462    4.2278    4.8383    0.4929   
  14069 6      2.56       3       4       0.05837    0.07733    -26.7523    21.393     -8.6877     2.0944    0.3025    1.4035   
  14070 7      3.02245    3       5       5.27013    7.01176    1.5139      251.8307   123.3898    1.045     0.9414    2.5978   
  14071 6      2.64832    10      15      21.44341   28.01801   53.3502     304.1913   -97.9802    0.5296    1.4924    1.9611   
  14072 9      4.09736    3       5       4.45069    6.01327    51.4464     202.379    -9.8305     3.8613    1.0248    0.5182   
  14073 5      2.04464    2       3       0.28047    0.40552    91.9318     73.7735    16.467      1.1511    0.0456    1.6844   
  14074 8      3.56961    2       4       3.44757    5.04757    158.7649    261.5092   0.4862      2.2174    1.5789    2.1503   
  14075 9      4.02104    3       3       1.26863    1.26863    66.0008     56.7984    6.926       0.2686    3.3332    2.1912   
  14076 6      2.52434    3       3       3.15829    3.15829    59.3907     192.8257   -44.2621    2.4042    0.624     0.2876   
  14077 5      2.07967    2       2       1.40668    1.40668    -71.8221    166.9805   -13.5488    1.7423    1.0613    0.375    
  14078 5      2.0033     2       3       0.75005    0.82542    44.1424     69.0412    -26.7894    0.7472    0.3239    1.8269   
  14079 8      3.51164    2       3       1.13798    1.57753    -72.2625    175.4789   -9.8244     0.2989    0.3363    3.4535   
  14080 8      3.5099     4       4       4.34819    4.34819    51.1322     206.4641   51.3825     1.8407    1.4886    2.5852   
  14081 8      3.55311    4       4       0.06404    0.06404    2.6546      34.4184    20.6677     1.5582    0.2363    3.1558   
  14082 10     4.5244     3       3       1.37048    1.37048    -97.1836    128.1029   88.5238     0.4297    3.7476    2.4481   
  14083 7      3.01439    3       7       6.68759    11.68572   -317.6732   242.9465   -8.4112     0.5741    0.6155    2.8831   
  14084 7      3.00792    4       4       5.65615    5.65615    160.4345    278.4483   -70.8621    1.1158    2.1547    1.7546   
  14085 8      3.5481     4       4       4.23523    4.23523    -96.6869    190.6383   70.8778     2.2213    0.4681    2.7103   
  14086 6      2.53968    3       5       2.88572    3.93602    -69.4866    181.661    -21.3072    0.3931    1.8775    1.5911   
  14087 9      4.02231    3       3       2.32764    2.32764    99.7447     180.2218   -77.4086    2.0627    2.6196    2.0986   
  14088 7      3.01326    3       3       0.93216    0.93216    0.0341      124.4636   -63.0305    2.7405    1.0068    0.7001   
